epoch,step,loss_total,loss_ce,loss_bbox,loss_giou,cardinality_error
1,25,2.788623332977295,2.105375051498413,0.0180829335004091,0.2964168190956116,43.5
1,26,2.317051410675049,2.103966236114502,0.0212429873645305,0.0534351468086242,54.0
1,27,2.499063014984131,2.2446234226226807,0.0218541081994771,0.0725845694541931,74.5
1,28,2.4126241207122803,2.1041929721832275,0.0172422770410776,0.1111098304390907,23.5
1,29,2.80460262298584,2.113452196121216,0.0704893097281456,0.1693519204854965,51.0
1,30,2.7151341438293457,2.150982618331909,0.0370626151561737,0.1894193291664123,11.0
1,31,2.6571946144104004,2.144251585006714,0.0273395217955112,0.1881227195262909,41.0
1,32,2.879528522491455,2.0540268421173096,0.0473019406199455,0.294495940208435,43.5
1,33,2.2693188190460205,2.0527710914611816,0.0294363312423229,0.0346829704940319,37.0
1,34,2.757147312164306,2.186584949493408,0.0223538056015968,0.2293967306613922,58.0
1,35,2.196080684661865,1.988529682159424,0.0182127058506011,0.0582438111305236,24.0
1,36,2.822300910949707,2.1859829425811768,0.0514920130372047,0.1894289553165435,29.5
1,37,2.1928153038024902,1.99727201461792,0.0172512494027614,0.0546434968709945,29.5
1,38,2.1591739654541016,1.906808376312256,0.0286436304450035,0.0545737445354461,25.0
1,39,2.196631908416748,2.034242391586304,0.0185876488685607,0.0347256064414978,26.5
1,40,2.692026376724243,2.1790757179260254,0.0262094419449567,0.1909516602754593,20.0
1,41,2.4130332469940186,2.048802137374878,0.025225905701518,0.1190507933497428,1.0
1,42,2.793276309967041,1.920714020729065,0.022305941209197,0.3805162906646728,13.5
1,43,2.6462175846099854,2.035395383834839,0.0169293340295553,0.2630877196788788,22.5
1,44,3.224814414978028,2.2386016845703125,0.0555708929896354,0.3541790843009949,4.0
1,45,3.145054340362549,2.1764349937438965,0.0252092890441417,0.4212864935398102,19.5
1,46,3.0249500274658203,2.273610115051269,0.0370052941143512,0.2831567525863647,8.0
1,47,3.064462184906006,2.135772705078125,0.0212672781199216,0.4111766219139099,20.0
1,48,2.896307945251465,2.172156572341919,0.0132872043177485,0.3288576602935791,6.5
1,49,3.08683443069458,2.149907350540161,0.0246349703520536,0.4068760275840759,12.5
1,50,2.494629144668579,2.116985559463501,0.0261334832757711,0.1234881058335304,12.5
1,51,2.346611738204956,1.9454443454742432,0.030970400199294,0.1231577396392822,4.0
1,52,2.3204596042633057,1.9973465204238887,0.0337784513831138,0.0771103724837303,22.0
1,53,2.216424465179444,1.9983214139938357,0.0197090879082679,0.0597787909209728,15.0
1,54,2.054532527923584,1.937301993370056,0.0101549699902534,0.0332278609275817,6.0
1,55,3.2279772758483887,2.0535478591918945,0.043223638087511,0.4791556596755981,15.0
1,56,2.147922992706299,1.9266033172607424,0.0293923020362854,0.0371790528297424,10.0
1,57,2.73702335357666,2.152616262435913,0.0266545247286558,0.2255672812461853,7.0
1,58,2.373652935028076,1.9911072254180908,0.0283986050635576,0.1202763095498085,18.0
1,59,2.612764358520508,1.9407902956008911,0.0325061082839965,0.2547218203544616,24.5
1,60,2.9541895389556885,2.0838537216186523,0.0223056506365537,0.3794038593769073,11.0
1,61,2.462799549102783,2.0335614681243896,0.0285864993929862,0.1431528180837631,14.0
1,62,2.169850826263428,1.9547338485717771,0.0191157255321741,0.0597690939903259,12.5
1,63,2.18684196472168,1.962982177734375,0.0167110823094844,0.0701521039009094,8.5
1,64,2.944169521331787,1.9768587350845337,0.030935663729906,0.406316339969635,16.0
1,65,2.068202018737793,1.9375245571136477,0.0172718465328216,0.0221590604633092,23.0
1,66,2.6516458988189697,1.991294026374817,0.0542204305529594,0.1946249008178711,5.0
1,67,2.258751630783081,1.911722540855408,0.0202417317777872,0.1229102313518524,16.0
1,68,2.4938690662384038,2.058983087539673,0.018009403720498,0.172419399023056,6.0
1,69,2.3498611450195312,1.98407781124115,0.0204492807388305,0.131768450140953,5.5
1,70,3.018707036972046,1.9588323831558228,0.030264738947153,0.454275518655777,6.5
1,71,2.270282506942749,1.999443531036377,0.011086743324995,0.1077026277780532,12.5
1,72,2.5305967330932617,2.0128002166748047,0.0436485111713409,0.1497769057750702,6.0
1,73,2.591576099395752,1.9920413494110107,0.0504975579679012,0.1735233664512634,12.0
1,74,2.2746548652648926,1.8327900171279907,0.0407938137650489,0.118947833776474,2.0
1,75,2.5188446044921875,2.036488771438598,0.0176696460694074,0.1970039010047912,11.0
1,76,2.4171483516693115,1.988621473312378,0.0219672489911317,0.159345269203186,1.5
1,77,2.577937602996826,2.070878505706787,0.035346396267414,0.1651634722948074,1.0
1,78,2.4672963619232178,1.83179235458374,0.0313878618180751,0.2392823547124862,3.5
1,79,2.5046300888061523,1.964449405670166,0.0326418094336986,0.1884858310222625,4.0
1,80,2.7562508583068848,2.0158796310424805,0.044150847941637,0.2598084807395935,1.0
1,81,2.356428861618042,1.9432624578475952,0.0165195390582084,0.1652843654155731,9.0
1,82,2.381392002105713,1.9758620262146,0.0202534105628728,0.1521313786506652,3.5
1,83,2.433567523956299,1.889254450798035,0.0257139503955841,0.2078717201948166,13.0
1,84,2.2887697219848637,1.880759596824646,0.0265482068061828,0.1376345157623291,13.5
1,85,2.9163172245025635,2.024699211120605,0.0175002384930849,0.4020583927631378,6.0
1,86,1.9970855712890625,1.7140007019042969,0.0211764276027679,0.0886013731360435,0.5
1,87,2.6075007915496826,2.065423011779785,0.0128219258040189,0.238984152674675,4.5
1,88,2.300297498703003,1.8189671039581297,0.0323124788701534,0.159883975982666,1.5
1,89,2.592698812484741,2.038544178009033,0.0251933354884386,0.2140939682722091,2.5
1,90,2.291358470916748,1.79480242729187,0.0565951541066169,0.1067901402711868,1.0
1,91,2.0079710483551025,1.810031771659851,0.0186960082501173,0.0522296875715255,1.5
1,92,2.929710865020752,1.997339129447937,0.0417931377887725,0.3617030084133148,4.5
1,93,2.318150520324707,1.88817036151886,0.0278629679232835,0.1453327238559723,9.5
1,94,2.020097017288208,1.7624428272247314,0.0329577773809433,0.0464326739311218,6.0
1,95,2.490198135375977,1.8848463296890257,0.051160342991352,0.1747749894857406,1.5
1,96,2.9825711250305176,2.0413272380828857,0.03251838311553,0.3893259465694427,9.5
1,97,2.005337238311768,1.750097632408142,0.0182173252105712,0.0820765122771263,1.5
1,98,2.4672999382019043,1.9226765632629397,0.0390338450670242,0.1747270226478576,5.5
1,99,2.654918670654297,1.955529808998108,0.0298472996801137,0.2750761210918426,5.0
1,100,2.3925535678863525,1.864889979362488,0.0286175850778818,0.1922878473997116,3.0
1,101,2.7609121799468994,2.086341381072998,0.0276015009731054,0.2682817280292511,11.5
1,102,2.168120622634888,1.813493490219116,0.0161404646933078,0.1369623988866806,2.0
1,103,3.822293281555176,2.3026318550109863,0.0356680825352668,0.6706604361534119,14.0
1,104,2.0336544513702397,1.7353630065917969,0.026649123057723,0.0825228914618492,1.5
1,105,1.8279685974121092,1.634754657745361,0.0092754010111093,0.0734184682369232,1.0
1,106,2.9312281608581543,1.986965298652649,0.0155883338302373,0.4331606030464172,9.0
1,107,2.471127510070801,1.899931788444519,0.0397571437060833,0.1862050890922546,2.0
1,108,1.918953776359558,1.7079070806503296,0.0131159117445349,0.072733573615551,2.5
1,109,2.153898000717163,1.796718716621399,0.0294280294328928,0.1050196215510368,2.5
1,110,2.580783605575561,1.8356014490127563,0.0770314708352088,0.1800123900175094,2.5
1,111,2.8710031509399414,1.9377646446228027,0.0249447394162416,0.4042574167251587,8.5
1,112,2.99714732170105,2.017225742340088,0.0255769006907939,0.426018625497818,13.5
1,113,2.5012645721435547,1.9000550508499143,0.0139424903318285,0.2657486200332641,7.0
1,114,2.235021114349365,1.7232723236083984,0.0398596599698066,0.156225249171257,2.5
1,115,2.0181140899658203,1.7812377214431765,0.0174844358116388,0.0747270956635475,3.5
1,116,2.73630690574646,1.885514736175537,0.0261596757918596,0.3599969446659088,4.5
1,117,2.904862403869629,1.9040158987045288,0.0221559889614582,0.445033311843872,6.5
1,118,2.7196314334869385,1.9822264909744265,0.035742811858654,0.2793453633785248,9.0
1,119,3.0738942623138428,2.1392252445220947,0.0259873699396848,0.4023660719394684,15.5
1,120,1.8823589086532595,1.6314420700073242,0.0206331610679626,0.0738754868507385,1.5
1,121,2.459070205688477,2.026550054550171,0.01686667278409,0.1740933060646057,12.0
1,122,3.33165979385376,1.7916817665100098,0.0280689857900142,0.6998165249824524,7.0
1,123,2.1800854206085205,1.7142343521118164,0.0310021582990884,0.155420109629631,2.0
1,124,2.6156811714172363,1.868647575378418,0.0275846123695373,0.3045553565025329,5.5
1,125,2.5312328338623047,1.8882958889007568,0.022986888885498,0.2640013098716736,4.0
1,126,2.183704376220703,1.7765567302703855,0.0198470596224069,0.1539561152458191,4.0
1,127,1.888416767120361,1.6892505884170532,0.0071943933144211,0.081597089767456,2.0
1,128,2.7946908473968506,2.0867466926574707,0.0233150068670511,0.2956845462322235,12.5
1,129,2.630490064620972,1.9220885038375852,0.0619470290839672,0.1993331611156463,6.0
1,130,1.894179105758667,1.6142175197601318,0.0297343879938125,0.0656447857618331,1.5
1,131,2.4622461795806885,1.8825050592422483,0.0317434929311275,0.2105118036270141,4.5
1,132,2.330818653106689,1.829168915748596,0.0201027262955904,0.2005680203437805,4.0
1,133,2.903786420822144,2.1408705711364746,0.0376971028745174,0.2872150838375091,11.5
1,134,2.492846727371216,1.7833735942840576,0.0389038808643817,0.2574768960475921,7.0
1,135,1.882769465446472,1.6491146087646484,0.0119508784264326,0.086950235068798,3.5
1,136,2.4891865253448486,1.7064213752746582,0.0420092903077602,0.2863593697547912,1.5
1,137,2.0919888019561768,1.7530641555786133,0.0257659368216991,0.1050474345684051,2.0
1,138,2.5960659980773926,1.5729265213012695,0.0152721181511878,0.4733893871307373,2.0
1,139,2.205724000930786,1.749198317527771,0.0170785132795572,0.1855665892362594,2.5
1,140,2.324004888534546,1.7781566381454468,0.0155123025178909,0.2341433763504028,3.0
1,141,2.36297345161438,1.8310216665267944,0.0355303101241588,0.1771501749753952,5.5
1,142,1.69728422164917,1.561220407485962,0.0153762549161911,0.0295912623405456,1.0
1,143,2.872574806213379,2.0317301750183105,0.03412826359272,0.3351015448570251,8.5
1,144,1.9260849952697756,1.5788849592208862,0.0272694118320941,0.1054264903068542,2.0
1,145,2.6568498611450195,1.9081807136535645,0.044457945972681,0.2631897032260895,9.0
1,146,2.2497239112854004,1.707260251045227,0.0259395726025104,0.2063829004764557,3.5
1,147,1.9101083278656008,1.5982005596160889,0.0219185166060924,0.1011576205492019,2.0
1,148,2.3718509674072266,1.9485254287719729,0.0211472790688276,0.158794566988945,12.5
1,149,1.771957516670227,1.5532143115997314,0.0173065476119518,0.0661052465438842,1.5
1,150,2.781325340270996,1.8863204717636108,0.0221891216933727,0.3920296728610992,7.0
1,151,2.3053319454193115,1.8979082107543943,0.0236232466995716,0.1446537673473358,5.5
1,152,2.381166934967041,1.8830883502960205,0.0341899394989013,0.1635644882917404,8.0
1,153,1.731306552886963,1.4720308780670166,0.0356727540493011,0.0404559671878814,1.0
1,154,1.8647018671035769,1.627202391624451,0.0248553492128849,0.0566113702952861,3.0
1,155,2.055591583251953,1.7344603538513184,0.0226242542266845,0.1040049642324447,3.5
1,156,1.9813804626464844,1.686983585357666,0.0243832897394895,0.0862402096390724,3.5
1,157,2.4204204082489014,1.79804527759552,0.029711490496993,0.236908882856369,7.5
1,158,1.8218406438827517,1.5796256065368652,0.0289350375533103,0.0487699061632156,2.0
1,159,2.6552953720092773,1.873105883598328,0.0445532873272895,0.2797114849090576,8.0
1,160,2.834090232849121,1.9657351970672607,0.0272472873330116,0.3660592436790466,8.0
1,161,2.3417677879333496,1.5990886688232422,0.0253116972744464,0.308060348033905,3.0
1,162,2.0210092067718506,1.5131916999816897,0.0230433419346809,0.1963004171848297,2.0
1,163,2.40151596069336,1.4029130935668943,0.0422491505742073,0.3936784863471985,2.0
1,164,2.8664581775665283,1.9065998792648315,0.0227688197046518,0.4230071604251861,14.0
1,165,2.6484172344207764,1.99494731426239,0.0399532876908779,0.2268516570329666,8.0
1,166,1.705126404762268,1.5009902715682983,0.0217906516045331,0.0475914701819419,1.5
1,167,1.9759209156036377,1.6343774795532229,0.0190491937100887,0.1231487095355987,3.5
1,168,1.5814521312713623,1.3779667615890503,0.0214245319366455,0.0481813251972198,1.0
1,169,2.022254228591919,1.6147083044052124,0.0374835506081581,0.1100640594959259,3.5
1,170,2.385143756866455,1.537272810935974,0.0500914119184017,0.2987069487571716,2.5
1,171,2.550269603729248,1.63544762134552,0.0372081473469734,0.3643905520439148,2.0
1,172,1.8796498775482176,1.618425726890564,0.020558089017868,0.079216867685318,3.0
1,173,2.365818977355957,1.815096139907837,0.03550636023283,0.1865955144166946,6.5
1,174,2.053260087966919,1.7267796993255615,0.0110762352123856,0.1355495899915695,3.5
1,175,1.9996237754821775,1.4557002782821655,0.0521339029073715,0.1416269242763519,2.0
1,176,2.500974655151367,1.97637951374054,0.0334605984389781,0.1786460876464843,11.0
1,177,1.95447838306427,1.6026155948638916,0.0166514292359352,0.1343027949333191,3.5
1,178,1.6277849674224854,1.3841590881347656,0.024001657962799,0.0618088245391845,1.0
1,179,2.293269157409668,1.8391400575637815,0.0266321338713169,0.1604842096567154,5.5
1,180,3.234734296798706,2.0274832248687744,0.0576086677610874,0.459603875875473,14.0
1,181,2.108245849609375,1.6234766244888306,0.0390865541994571,0.1446682512760162,4.5
1,182,1.8854076862335205,1.5335047245025637,0.0109926676377654,0.1484698057174682,1.0
1,183,2.198598146438598,1.717068791389465,0.03160185739398,0.1617600172758102,5.0
1,184,2.283318519592285,1.7278000116348269,0.0209338515996933,0.2254246324300766,7.5
1,185,2.611503839492798,1.7917248010635376,0.0592631064355373,0.261731743812561,10.5
1,186,3.02673602104187,2.023829698562622,0.0382665805518627,0.4057867228984833,18.0
1,187,2.213932514190674,1.7803122997283936,0.0281035378575325,0.1465512216091156,8.0
1,188,2.308786392211914,1.6410285234451294,0.0625758320093154,0.1774393022060394,7.0
1,189,2.3336076736450195,1.7814793586730957,0.0163556635379791,0.2351750433444976,7.0
1,190,1.882927179336548,1.4653576612472534,0.036213282495737,0.1182515323162078,1.0
1,191,1.8867864608764648,1.5298298597335815,0.0315504744648933,0.0996021032333374,3.0
1,192,2.6637392044067383,1.8727797269821167,0.0248391069471836,0.3333819210529327,12.5
1,193,1.892049551010132,1.345435619354248,0.0406918972730636,0.1715772151947021,1.5
1,194,2.2410545349121094,1.6138460636138916,0.0157723017036914,0.2741734981536865,3.5
1,195,1.7695938348770142,1.474994421005249,0.014814393594861,0.1102637276053428,4.0
1,196,1.9746122360229488,1.611520767211914,0.0180312599986791,0.1364675909280777,4.5
1,197,1.708506464958191,1.4254308938980105,0.0170840509235858,0.0988276377320289,2.5
1,198,1.6300256252288818,1.3737729787826538,0.0177634432911872,0.0837176889181137,1.5
1,199,1.725971221923828,1.4933956861495972,0.0185239054262638,0.0699780136346817,3.5
1,200,1.3982267379760742,1.2493849992752075,0.0177602022886276,0.0300203561782836,1.0
1,201,1.4233884811401367,1.250399827957153,0.0223226100206375,0.0306878387928009,1.0
1,202,2.2726969718933105,1.6306662559509275,0.0347902104258537,0.2340399026870727,6.0
1,203,2.5393712520599365,1.621909260749817,0.0353997536003589,0.3702315986156463,4.0
1,204,2.013427495956421,1.686085820198059,0.0151350796222686,0.1258331388235092,5.0
1,205,2.359516143798828,1.5701472759246826,0.0172370560467243,0.3515918850898742,4.0
1,206,1.7599493265151978,1.2130658626556396,0.0479165986180305,0.1536502242088318,1.0
1,207,2.609829425811768,1.7236324548721311,0.0193638745695352,0.3946887850761413,8.0
1,208,2.5085034370422363,1.7544704675674438,0.0499716699123382,0.2520872950553894,8.0
1,209,2.865604877471924,1.923327207565308,0.0407052561640739,0.3693756759166717,8.0
1,210,2.317952871322632,1.8587346076965328,0.0223412122577428,0.1737561672925949,6.0
1,211,1.4139537811279297,1.2671862840652466,0.0111690238118171,0.0454611480236053,1.0
1,212,2.6486592292785645,1.7286162376403809,0.0254439208656549,0.396411657333374,9.5
1,213,1.6170464754104614,1.3552350997924805,0.0247437581419944,0.0690463110804557,3.5
1,214,2.853506088256836,2.044326066970825,0.0329721979796886,0.322159469127655,15.5
1,215,2.3104639053344727,1.791903018951416,0.0227847713977098,0.2023184299468994,10.0
1,216,1.5762056112289429,1.3178478479385376,0.0253685005009174,0.0657576099038124,2.5
1,217,1.8149046897888184,1.2253258228302002,0.0793434381484985,0.0964308083057403,1.0
1,218,2.5433335304260254,1.7765781879425049,0.0163184907287359,0.3425815105438232,11.5
1,219,1.4577852487564087,1.2788044214248655,0.0207958072423934,0.037500899285078,1.5
1,220,1.9532923698425293,1.494877815246582,0.0299064945429563,0.1544410586357116,3.0
1,221,2.219511032104492,1.5703115463256836,0.0408615991473197,0.2224456667900085,5.5
1,222,1.7114042043685913,1.393059253692627,0.0216246545314788,0.1051108464598655,1.5
1,223,2.3801465034484863,1.554772138595581,0.0632508248090744,0.254560112953186,3.5
1,224,1.7336828708648682,1.3218122720718384,0.0325439274311065,0.124575488269329,2.5
1,225,1.9191795587539675,1.2403026819229126,0.0261903312057256,0.2739626169204712,1.0
1,226,2.4285566806793213,1.7465499639511108,0.0416564121842384,0.2368623465299606,10.5
1,227,1.8878663778305051,1.460809588432312,0.0405577830970287,0.1121338978409767,4.5
1,228,2.1398699283599854,1.2671685218811035,0.0291312281042337,0.3635226190090179,2.5
1,229,2.250449657440185,1.4721105098724363,0.036977544426918,0.2967256903648376,6.0
1,230,2.201241970062256,1.6085712909698486,0.0173129215836524,0.2530530095100403,6.5
1,231,2.1755411624908447,1.6169555187225342,0.0349915064871311,0.1918140202760696,7.0
1,232,1.4462110996246338,1.218947410583496,0.0213666055351495,0.0602153539657592,2.5
1,233,1.8740745782852173,1.2315258979797363,0.0126900523900985,0.2895492315292358,1.5
1,234,2.7225358486175537,1.8114302158355715,0.0265654791146516,0.3891391456127167,10.5
1,235,1.919190764427185,1.4398165941238403,0.040523961186409,0.1383771747350692,3.0
1,236,1.3662755489349363,1.23491370677948,0.0101825185120105,0.0402246117591857,1.0
1,237,2.70308780670166,1.780382513999939,0.0207789670675992,0.4094052016735077,10.5
1,238,2.318861484527588,1.711561679840088,0.0324169807136058,0.2226074486970901,8.5
1,239,1.4318240880966189,1.2325596809387207,0.0139951109886169,0.064644418656826,1.5
1,240,1.3458476066589355,1.1666851043701172,0.0172628164291381,0.0464242100715637,1.0
1,241,2.381690502166748,1.5964463949203491,0.0324545688927173,0.3114855885505676,7.0
1,242,1.593516230583191,1.3011366128921509,0.0344391949474811,0.0600918196141719,2.5
1,243,1.531930923461914,1.0715289115905762,0.0231361128389835,0.1723607033491134,2.0
1,244,1.7288339138031006,1.391769528388977,0.021042538806796,0.1159258261322975,4.0
1,245,1.5899665355682373,1.2647076845169067,0.0247368123382329,0.1007874235510826,1.5
1,246,1.5778412818908691,1.2411807775497437,0.0353315509855747,0.0800013467669487,2.5
1,247,1.5442259311676023,1.193605661392212,0.0484779998660087,0.0541151314973831,2.0
1,248,2.097022533416748,1.535783767700195,0.0138322506099939,0.2460387051105499,7.0
1,249,1.38200581073761,1.1229575872421265,0.0318935066461563,0.0497903227806091,1.0
1,250,1.4613183736801147,1.2680108547210691,0.0162364337593317,0.056062713265419,2.0
1,251,1.8831419944763184,1.1399221420288086,0.0481435768306255,0.2512509822845459,1.5
1,252,2.143570899963379,1.4691886901855469,0.0552917495369911,0.1989617347717285,4.0
1,253,1.155506610870361,1.063595414161682,0.0133599936962127,0.0125556290149688,1.0
1,254,2.136660575866699,1.4952034950256348,0.0244652200490236,0.2595655024051666,7.0
1,255,1.6995879411697388,1.263762593269348,0.0365603044629097,0.1265119165182113,2.5
1,256,1.9363304376602173,1.5521005392074585,0.0282174944877624,0.1215712577104568,4.0
1,257,2.277279853820801,1.3790037631988523,0.0276481378823518,0.3800176978111267,3.5
1,258,1.4562336206436155,1.1217937469482422,0.0468095205724239,0.0501961112022399,2.5
1,259,2.6121597290039062,1.65446937084198,0.0240492634475231,0.4187220335006714,8.0
1,260,1.9720711708068848,1.519444465637207,0.0394996255636215,0.1275643110275268,5.5
1,261,1.4169918298721311,1.1989426612854004,0.0179545581340789,0.064138188958168,2.0
1,262,1.736548900604248,1.3821330070495603,0.032789446413517,0.0952343642711639,5.0
1,263,1.728105902671814,1.3807190656661987,0.0160723570734262,0.1335125714540481,4.5
1,264,1.1676344871520996,0.888732373714447,0.03400444611907,0.0544399917125701,1.0
1,265,1.3674057722091677,0.9501098990440368,0.0369951725006103,0.116159975528717,1.0
1,266,2.78026819229126,1.8661714792251587,0.0404693223536014,0.3558749556541443,7.5
1,267,2.612342834472656,1.5011218786239624,0.0325549393892288,0.4742230772972107,7.0
1,268,1.3670905828475952,1.1116631031036377,0.0260532703250646,0.0625805705785751,1.5
1,269,1.80815851688385,1.2931907176971436,0.0254194363951683,0.1939353346824646,4.0
1,270,2.0214269161224365,1.5877386331558228,0.0310686342418193,0.1391725540161132,8.5
1,271,1.7860299348831177,1.2975153923034668,0.0410517454147338,0.1416279077529907,4.0
1,272,1.541203260421753,1.1595367193222046,0.0228164251893758,0.1337922215461731,1.5
1,273,1.6244971752166748,1.2578297853469849,0.0193685889244079,0.1349122822284698,3.5
1,274,2.6499874591827397,1.8455331325531008,0.0276849307119846,0.3330148160457611,12.0
1,275,1.385440707206726,1.0504926443099976,0.0215951353311538,0.1134861707687377,1.5
1,276,1.9835164546966555,1.392824411392212,0.0124861141666769,0.2641307115554809,5.0
1,277,1.97782301902771,1.272713303565979,0.0259391423314809,0.2877070009708404,3.0
1,278,2.768312692642212,1.9108357429504397,0.0325791761279106,0.3472905158996582,15.0
1,279,1.9667450189590452,1.4598464965820312,0.0377501547336578,0.1590738743543625,7.0
1,280,1.9598300457000728,1.5048125982284546,0.039892628788948,0.1277771592140197,6.0
1,281,2.211249828338623,1.2950729131698608,0.0173771306872367,0.4146455824375152,4.0
1,282,1.33986234664917,1.068355917930603,0.0269459094852209,0.0683884471654892,1.5
1,283,2.233062505722046,1.507927417755127,0.0258335098624229,0.2979837954044342,7.0
1,284,2.0006871223449707,1.547308087348938,0.0403156168758869,0.1259005665779113,7.0
1,285,1.6736451387405396,1.3173035383224487,0.0214218683540821,0.1246161460876464,3.5
1,286,2.2974328994750977,1.388055682182312,0.0246283318847417,0.393117755651474,5.5
1,287,2.2801103591918945,1.4503276348114014,0.034797441214323,0.3278977274894714,8.0
1,288,1.7459890842437744,1.2643626928329468,0.0275764968246221,0.1718719899654388,2.5
1,289,2.1414549350738525,1.2853946685791016,0.0617875978350639,0.2735610902309418,3.5
1,290,0.9624996185302734,0.8152456283569336,0.0177166759967803,0.0293353199958801,1.0
1,291,2.919600486755371,1.923697829246521,0.0282072946429252,0.4274331331253052,14.5
1,292,1.8652316331863403,1.1200908422470093,0.0141609208658337,0.3371680974960327,2.0
1,293,2.5081825256347656,1.724962592124939,0.0248352140188217,0.3295220136642456,10.0
1,294,1.498308539390564,1.096662163734436,0.0544015169143676,0.0648193806409835,2.0
1,295,2.2725982666015625,1.4240306615829468,0.01374401897192,0.3899237811565399,7.0
1,296,1.122203350067139,0.8003917336463928,0.0292427893728017,0.0877988636493682,1.0
1,297,2.47903060913086,1.678892970085144,0.0376349054276943,0.3059815168380737,10.5
1,298,1.6993718147277832,1.1767996549606323,0.0287296082824468,0.1894620805978775,4.5
1,299,1.6542953252792358,1.231998085975647,0.0188759658485651,0.1639587432146072,4.5
1,300,1.196161866188049,0.9428442120552064,0.0202674716711044,0.0759901627898216,1.5
1,301,1.9481474161148071,1.4194952249526978,0.0328608304262161,0.1821740269660949,6.0
1,302,1.71978497505188,1.3337249755859375,0.0217221304774284,0.138724684715271,3.5
1,303,2.05556583404541,1.445660948753357,0.028840085491538,0.2328522205352783,7.5
1,304,2.5026724338531494,1.7695562839508057,0.029960373416543,0.2916571199893951,9.0
1,305,1.7052459716796875,1.2751415967941284,0.0307045467197895,0.1382908225059509,4.0
1,306,1.008631944656372,0.7738035321235657,0.0150892063975334,0.0796912014484405,1.0
1,307,1.5591427087783811,0.8219119310379028,0.0594261661171913,0.2200499773025512,1.0
1,308,1.1580140590667725,0.8485357165336609,0.0269937589764595,0.0872547626495361,1.0
1,309,1.7199413776397705,1.145831823348999,0.0437164939939975,0.1777635067701339,4.0
1,310,1.4011523723602295,0.968691110610962,0.0579224750399589,0.0714244097471237,1.5
1,311,1.4098809957504272,1.047847867012024,0.0228403788059949,0.1239156350493431,2.5
1,312,1.4907913208007812,1.1340523958206177,0.0126518215984106,0.1467398852109909,3.0
1,313,1.814354419708252,1.2746707201004028,0.013312361203134,0.2365609109401703,6.5
1,314,1.4686331748962402,0.9724987149238586,0.0638064295053482,0.088551178574562,2.0
1,315,1.4560002088546753,1.062991738319397,0.0405563563108444,0.0951133519411087,3.0
1,316,1.812050700187683,1.3644400835037231,0.0195375829935073,0.1749613285064697,5.5
1,317,0.8256765007972717,0.7051973342895508,0.0145287588238716,0.0239176750183105,1.0
1,318,1.1825404167175293,0.8531832098960876,0.0219614766538143,0.1097749099135398,1.5
1,319,2.709418296813965,1.4961026906967163,0.0273289531469345,0.538335382938385,7.5
1,320,1.5581152439117432,0.915607213973999,0.0561356395483017,0.1809148788452148,1.5
1,321,1.4685266017913818,1.004303216934204,0.0263090319931507,0.1663391143083572,2.0
1,322,1.03357195854187,0.7318641543388367,0.0315091237425804,0.0720811188220977,1.0
1,323,1.492276906967163,1.1176639795303345,0.0189236309379339,0.1399973928928375,3.0
